Codigo del ambito,Ambito,Codigo de Area(ISO3),Area,Codigo del elemento,Elemento,Codigo del producto,Producto,Codigo del year,Year,Unidad,Valor,Simbolo,Descripcion del Simbolo
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""26.88"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""35.94"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""53.05"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""45.51"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""5776.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""6331.62"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""40851.74"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""41746.2"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""15107.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""13679.77"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""32.77"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""32.88"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""24.23"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""1.3"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""85.77"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""85.57"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""CAF"",""República Centroafricanu"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""695.68"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""763.45"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""1537.39"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""1465.61"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""310.49"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""606.25"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""6749.65"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""6759.15"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""1.62"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""5.95"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""5.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""351.7"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""56.67"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""260.08"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""256.31"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""KOR"",""República de Corea"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""94.46"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""109.51"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""2012.97"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""1916.09"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""538.66"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""617.75"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""642.46"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""678.12"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""0.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""16.91"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""16.91"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""34.27"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""1.17"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""40.36"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""40.56"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""MDA"",""República de Moldova"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""COD"",""República Democrática del Congo"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""292.86"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""COD"",""República Democrática del Congo"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""441.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""COD"",""República Democrática del Congo"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""945.15"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""COD"",""República Democrática del Congo"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""950.98"",""E"",""Valor estimado"""
